Прайс лабораторных анализов;;;;;;;
1. ОБЩЕКЛИНИЧЕСКИЕ ИССЛЕДОВАНИЯ КРОВИ;;;;;;;
;;;;;;;
1.1. Общеклинические исследования крови;;;;;;;
* тест TRO выполняется только в комплексе с тестом №5;;;;;;;
120ГП/БЗ;;;Обмен фолиевой кислоты (гены MTHFR, MTRR, MTR) (без описания результатов врачом-генетиком) (Folic Acid Metabolism (Genes MTHFR, MTRR, MTR) (without Description));;Кровь;до 9 р.д.;2 990,00
107ГП;;;"Мужское бесплодие (гены AR, CFTR; AZF-регион; кариотип) (Male Sterility (Genes AR, CFTR; AZF-Region; Karyotype))";;Кровь;до 23 р.д.;24 390,00
146ГП;;;"Генетические факторы мужского бесплодия (гены AR, CFTR; AZF-регион) (Genetic Factors of Male Infertility (Genes AR, CFTR; AZF-Region))";;Кровь;до 19 р.д.;17 790,00
7661I;;;Нарушения сперматогенеза: расширенная панель (AZF-регион) (Impairment of Spermatogenesis: Full Panel (AZF-Region));;Кровь;до 12 р.д.;11 390,00
7661БЗ;;;Нарушения сперматогенеза: расширенная панель (AZF-регион) (без описания результатов врачом-генетиком) (Impairment of Spermatogenesis: Full Panel (AZF-Region) (without Description));;Кровь;до 9 р.д.;10 190,00
139ГПН;;;Гестозы и фетоплацентарная недостаточность;;Кровь;до 14 р.д.;10 890,00
139ГПН/БЗ;;;Гестозы и фетоплацентарная недостаточность (без описания результатов врачом-генетиком);;Кровь;до 10 р.д.;9 790,00
155ГП;;;Наследственные случаи рака молочной железы и/или яичников  CHEK2, NBS1 (Hereditary Breast and/or Ovarian Cancer);;Кровь;до 12 р.д.;1 790,00
155ГП/БЗ;;;Наследственные случаи рака молочной железы и/или яичников  CHEK2, NBS1 (Hereditary Breast and/or Ovarian Cancer) (без описания результатов врачом-генетиком);;Кровь;до 7 р.д.;1 190,00
22.3. HLA-типирование и резус-фактор;;;;;;;
;;;;;;;
7821RH;;;Определение резус-фактора (Rh factor Definition);;Кровь;до 19 р.д.;6 790,00
7207ГРФI;;;Определение генотипа резус-фактора (RH factor Genotype);;Кровь;до 19 р.д.;10 890,00
7207БЗ;;;Определение генотипа резус-фактора (без описания результатов врачом-генетиком) (Genotype of RH factor Definition (without Description));;Кровь;до 16 р.д.;9 890,00
3314GR;;;Резус-фактор плода. Выявление гена RHD плода в крови матери (RHD gene of the fetus in the mother's blood);;Плазма крови;до 8 р.д.;7 000,00
1334;;;Молекулярно-генетическое исследование HLA-B27 (Molecular Genetic Testing HLA-B27);;Кровь;до 5 р.д.;1 700,00
7831HL;;;Типирование генов системы HLA II класса (гены DRB1, DQA1, DQB1) (System Human Leukocyte Antigen (HLA) Class II, Typing (Genes DRB1, DQA1, DQB1));;Кровь;до 10 р.д.;7 190,00
7030;;;Расширенное молекулярно-генетическое исследование субаллелей HLA-B27;;Кровь;до 10 р.д.;5 990,00
22.4. Система свертывания крови;;;;;;;
;;;;;;;
114ГП;;;Тромбозы: расширенная панель (гены F2, F5, MTHFR, MTRR, MTR) (Thrombosis: Advanced Panel (Genes F2, F5, MTHFR, MTRR, MTR));;Кровь;до 12 р.д.;5 790,00
114ГП/БЗ;;;Тромбозы: расширенная панель (гены F2, F5, MTHFR, MTRR, MTR) (без описания результатов врачом-генетиком) (Thrombosis: Advanced Panel (Genes F2, F5, MTHFR, MTRR, MTR) (without Description));;Кровь;до 9 р.д.;4 490,00
19ГП;;;Расширенное исследование генов системы гемостаза (гены F2, F5, MTHFR, MTR, MTRR, F13, FGB, ITGA2, ITGВ3, F7, PAI-1) (Extended Study of Hemostatic System (Genes F2, F5, MTHFR, MTR, MTRR, F13, FGB, ITGA2, ITGВ3, F7, PAI-1));;Кровь;до 12 р.д.;10 505,00
19ГП/БЗ;;;Расширенное исследование генов системы гемостаза (гены F2, F5, MTHFR, MTR, MTRR, F13, FGB, ITGA2, ITGВ3, F7, PAI-1) (без описания результатов врачом-генетиком) (Extended Study of Hemostatic System (Genes F2, F5, MTHFR, MTR, MTRR, F13, FGB, ITGA2, ITGВ3, F7, PAI-1) (without Description));;Кровь;до 8 р.д.;5 690,00
123ГП;;;Тромбозы: сокращенная панель (гены F2, F5) (Thrombosis: Minimum (Genes F2, F5));;Кровь;до 12 р.д.;3 220,00
123ГП/БЗ;;;Тромбозы: сокращенная панель (гены F2, F5) (без описания результатов врачом-генетиком) (Thrombosis: Minimum (Genes F2, F5) (without Description));;Кровь;до 9 р.д.;1 990,00
125ГП;;;Исследование гена фибриногена, полиморфизм FGB c.-467G>A Fibrinogen gene study, polymorphism FGB c.-467G>A;;Кровь;до 12 р.д.;2 690,00
125ГП/БЗ;;;Исследование гена фибриногена, полиморфизм FGB c.-467G>A (без описания результатов врачом-генетиком) Fibrinogen gene study, polymorphism FGB c.-467G>A (without description);;Кровь;до 8 р.д.;1 790,00
138ГП;;;Гипергомоцистеинемия (гены MTHFR, MTRR, MTR) (Hyperhomocysteinemia (Genes MTHFR, MTRR, MTR));;Кровь;до 12 р.д.;4 290,00
138ГП/БЗ;;;Гипергомоцистеинемия (гены MTHFR, MTRR, MTR) (без описания результатов врачом-генетиком) (Hyperhomocysteinemia (Genes MTHFR, MTRR, MTR) (without Description));;Кровь;до 9 р.д.;2 990,00
122ГП;;;Гиперагрегация тромбоцитов, полиморфизм гена ITGA2 с.759 С>T  Hyperaggregation of platelets, gene polymorphism ITGA2 с.759 С>T;;Кровь;до 12 р.д.;3 090,00
122ГП/БЗ;;;Гиперагрегация тромбоцитов, полиморфизм гена ITGA2 с.759 С>T (без описания результатов врачом-генетиком) Hyperaggregation of platelets, gene polymorphism ITGA2 с.759 С>T (without description);;Кровь;до 8 р.д.;1 990,00
7201I;;;Тромбоцитарный рецептор фибриногена (ген ITGB3) (Platelet Fibrinogen Receptor (Gene ITGB3));;Кровь;до 12 р.д.;1 490,00
7201БЗ;;;Тромбоцитарный рецептор фибриногена (ген ITGB3) (без описания результатов врачом-генетиком) (Platelet Fibrinogen Receptor (Gene ITGB3) (without Description));;Кровь;до 9 р.д.;990,00
7571БЗ;;;Исследование полиморфизма 1298A>C гена MTHFR (метилентетрагидрофолатредуктазы), без описания результатов врачом-генетиком;;Кровь;до 8 р.д.;1 310,00
7581БЗ;;;Исследование гена метионинсинтазы, полиморфизм MTR (2756A>G), без описания результатов врачом-генетиком;;Кровь;до 8 р.д.;1 290,00
7617БЗ;;;Исследование гена проконвертина (или фактора коагуляции VII),  полиморфизм F7 (10976 G>A), без описания результатов врачом-генетиком;;Кровь;до 8 р.д.;590,00
7028БЗ;;;Исследование гена протромбина (или фактора коагуляции II), полиморфизм F2 (20210 G>A), без описания результатов врачом-генетиком;;Кровь;до 7 р.д.;990,00
7029БЗ;;;"Исследование гена коагуляционного фактора V (""мутация Лейдена""), полиморфизм F5 (1691 G>A), без описания результатов врачом-генетиком";;Кровь;до 7 р.д.;990,00
7036БЗ;;;Исследование гена фибриназы (или фактора коагуляции XIII), полиморфизм F13 с.103G>T;;Кровь;до 7 р.д.;590,00
7037БЗ;;;Исследование гена метилентетрагидрофолатредуктазы, полиморфизм MTHFR (677C>T), без описания результатов врачом-генетиком;;Кровь;до 7 р.д.;1 890,00
7038БЗ;;;Исследование гена метионин синтазы редуктазы, полиморфизм MTRR (66A>G), без описания результатов врачом-генетиком;;Кровь;до 6 р.д.;1 690,00
7039БЗ;;;Исследование гена ингибитора активатора плазминогена, полиморфизм PAI-1 (–675 5G>4G), без описания результатов врачом-генетиком;;Кровь;до 7 р.д.;590,00
22.5. Болезни сердца и сосудов;;;;;;;
;;;;;;;
129ГП;;;Артериальная гипертензия, полная панель (гены ACE, AGT, NOS3) (Arterial Hypertension: Full Panel (Genes ACE, AGT, NOS3));;Кровь;до 19 р.д.;4 690,00
129ГП/БЗ;;;Артериальная гипертензия, полная панель (гены ACE, AGT, NOS3) (без описания результатов врачом-генетиком) (Arterial Hypertension: Full Panel (Genes ACE, AGT, NOS3) (without Description));;Кровь;до 16 р.д.;3 790,00
121ГП;;;Артериальная гипертензия, связанная с нарушениями в ренинангиотензиновой системе (гены ACE, AGT) (Arterial Hypertension, Renin-Angiotensin System Disorder (Genes ACE, AGT));;Кровь;до 13 р.д.;2 190,00
121ГП/БЗ;;;Артериальная гипертензия, связанная с нарушениями в ренинангиотензиновой системе (гены ACE, AGT) (без описания результатов врачом-генетиком) (Arterial Hypertension, Renin-Angiotensin System Disorder (Genes ACE, AGT) (without Description));;Кровь;до 10 р.д.;1 090,00
7611I;;;Артериальная гипертензия, связанная с нарушениями в работе эндотелиальной NO-синтазы (ген NOS3) (Arterial Hypertension, Endothelial NO-Synthase Disturbance (Gene NOS3));;Кровь;до 19 р.д.;1 590,00
7611БЗ;;;Артериальная гипертензия, связанная с нарушениями в работе эндотелиальной NO-синтазы (ген NOS3) (без описания результатов врачом-генетиком) (Arterial Hypertension, Endothelial NO-Synthase Disturbance (Gene NOS3) (without Description));;Кровь;до 16 р.д.;1 390,00
22.6. Болезни желудочно-кишечного тракта;;;;;;;
;;;;;;;
117ГП;;;Болезнь Крона (гены DLG5, NOD2, OCTN1, OCTN2) (Crohn's Disease (Genes DLG5, NOD2, OCTN1, OCTN2));;Кровь;до 19 р.д.;8 290,00
77797;;;Дефицит альфа-1-антитрипсина, SERPINA1, ч.м.;;Кровь;до 18 р.д.;1 290,00
77799;;;Поражения печени, гены ATP7B, PNPLA3, SERPINA1, ч.м.;;Кровь;до 14 р.д.;7 190,00
77801;;;Неалкогольный жировой гепатоз, ген. PNPLA3, ч.м.;;Кровь;до 18 р.д.;2 490,00
22.7. Болезни центральной нервной системы;;;;;;;
;;;;;;;
7641B-API;;;Генотипирование аллелей E2, E3, E4 гена APOE для оценки предрасположенности к атеросклерозу и болезни Альцгеймера (Alzheimer's Disease);;Кровь;до 14 р.д.;2 990,00
7024;;;Большая неврологическая панель (Large neurological panel);;Кровь;до 64 р.д.;49 990,00
22.8. Онкологические заболевания;;;;;;;
;;;;;;;
124ГП;;;Наследственные случаи рака молочной железы и/или яичников (гены BRCA1, BRCA2) (Hereditary Breast and/or Ovarian Cancer, HBOC (Genes BRCA1, BRCA2));;Кровь;до 12 р.д.;5 120,00
124ГП/БЗ;;;Наследственные случаи рака молочной железы и/или яичников (гены BRCA1, BRCA2) (без описания результатов врачом-генетиком) (Hereditary Breast and/or Ovarian Cancer, HBOC (Genes BRCA1, BRCA2) (without Description));;Кровь;до 7 р.д.;3 990,00
154ГП;;;Наследственные случаи BRCA-ассоциированного рака у мужчин: рак грудной, поджелудочной, предстательной желез, рак яичек (гены BRCA1, BRCA2) (Hereditary Breast Cancer In Men: Cancer of Breast, Pancreatic, Prostate, Testicular Cancer (Genes BRCA1, BRCA2));;Кровь;до 12 р.д.;4 590,00
154ГП/БЗ;;;Наследственные случаи BRCA-ассоциированного рака у мужчин: рак грудной, поджелудочной, предстательной желез, рак яичек (гены BRCA1, BRCA2) (без описания результатов врачом-генетиком) (Hereditary Breast Cancer In Men: Cancer of Breast, Pancreatic, Prostate, Testicular Cancer (Genes BRCA1, BRCA2) (without Description));;Кровь;до 7 р.д.;3 690,00
1244ГП;;;Наследственные случаи рака молочной железы и/или яичников BRCA1, BRCA2, CHEK2, NBS1 (Hereditary Breast and/or Ovarian Cancer );;Кровь;до 12 р.д.;6 290,00
7004MRI;;;Семейный медуллярный рак щитовидной железы (экзоны 10, 11, 13, 14, 15 гена RET) (Familial Medullary Thyroid Cancer (Exons 10, 11, 13, 14, 15 Gene RET));;Кровь;до 25 р.д.;20 690,00
7005B2I;;;Синдром множественной эндокринной неоплазии 2B типа (ген RET) (Multiple Endocrine Neoplasia Type 2B (Gene RET));;Кровь;до 19 р.д.;5 490,00
7006A2I;;;Синдром множественной эндокринной неоплазии 2A типа (экзоны 10, 11 гена RET) (Multiple Endocrine Neoplasia Type 2A (Exons 10, 11 Gene RET));;Кровь;до 25 р.д.;9 990,00
7260;;;Количественное определение соотношения нормального и мутантного аллелей 617V/617F в 14 экзоне гена JAK2 (Quantification of wild-type and mutant allelic ratio of gene JAK2 617V/617F);;Цельная кровь;до 14 р.д.;7 030,00
7653;;;Анализ мутаций в гене BRAF (V600E) (ПЦР, кач);;Костный мозг;до 10 р.д.;6 290,00
7654;;;Анализ перестроек 1 хромосомы (FISH, колич.);;Костный мозг;до 8 р.д.;10 490,00
7648;;;Наследственные случаи рака предстательной железы (ген HOXB13) (Hereditary prostate cancer (HOXB13 gene));;Кровь;до 14 р.д.;3 310,00
22.9. Нарушения обмена веществ;;;;;;;
;;;;;;;
116HLA;;;Наследственная предрасположенность к сахарному диабету 1-го типа по трем локусам генов системы HLA II класса (гены DRB1, DQA1, DQB1) (Hereditary Predisposition to Diabetes Type 1 (Insulin-Dependent Diabetes), HLA Class II (Genes DRB1, DQA1, DQB1));;Кровь;до 14 р.д.;7 490,00
153ГП;;;Остеопороз (гены CALCR, VDR), (Osteoporosis (Genes CALCR, VDR));;Кровь;до 12 р.д.;5 790,00
153ГП/БЗ;;;Остеопороз (гены CALCR, VDR) без описания результатов врачом-генетиком (Osteoporosis (Genes CALCR, VDR) without Description);;Кровь;до 9 р.д.;3 790,00
7003UGI;;;Синдром Жильбера (ген UGT1A1) (Gilbert's Syndrome (Gene UGT1A1));;Кровь;до 9 р.д.;2 690,00
7015HLA;;;Наследственная предрасположенность к целиакии по локусам генов системы HLA II класса (DQA1, DQB1);;Кровь;до 14 р.д.;7 490,00
7017;;;Диабет MODY2, ген GCK, м.;;Кровь;до 17 р.д.;12 490,00
7018;;;Диабет MODY3,ген HNK-1, м..;;Кровь;до 17 р.д.;12 490,00
7691;;;Лактазная недостаточность, (ген MCM6) (Adult Lactase Deficiency (Gene MCM6) (с описанием результата врачом-генетиком);;Кровь;до 12 р.д.;1 680,00
7691LCI/БЗ;;;Лактазная недостаточность (ген MCM6) (Adult Lactase Deficiency (Gene MCM6) (без описания результата врачом-генетиком);;Кровь;до 9 р.д.;1 390,00
7779HFEI;;;Наследственный гемохроматоз, I тип  (ген HFE) (Hemochromatosis Type 1  (Gene HFE));;Кровь;до 13 р.д.;3 055,00
22.10. Фармакогенетика;;;;;;;
;;;;;;;
142ГП;;;Ингибиторы АПФ, флувастатин, блокаторы рецепторов ATII. Прогнозирование нефропротективного эффекта ингибиторов АПФ при недиабетических заболеваниях. Генетические маркеры эффективности атенолола при артериальной гипертензии с гипертрофией левого желудочка или терапии флувастатином при ишемической болезни сердца. Определение наличия полиморфизмов гена ангиотензин-превращающего фермента (ген ACE) (ACE Inhibitors, Fluvastatin, ATII Receptor Blockers. Forecasting Renoprotective Effect of ACE Inhibitors in Un-Diabetic Diseases. Genetic Markers of Effectiveness of Atenolol in Hypertension with Left Ventricular Hypertrophy or Fluvastatin Therapy in Ischemic Heart Disease. Detection of Polymorphisms of Gene of Angiotensin-Converting Enzyme (Gene ACE));;Кровь;до 13 р.д.;3 190,00
7261D-CY;;;Лозартан/ирбесартан. Генетический маркер риска нарушений метаболизма блокаторов рецепторов ангиотензина II: лозартана и ирбесартана по типу ослабления и усиления их гипотензивного действия, соответственно. Определение наличия полиморфизмов гена цитохрома CYP2C9 (Losartan/Irbesartan. Genetic Marker of Risk of Metabolic Disorders Blockers of Receptors of Angiotensin II, Losartan and Irbesartan Type of Weakening and Strengthening their Hypotensive Action, Respectively. Detection of Polymorphisms of Cytochrome CYP2C9);;Кровь;до 13 р.д.;990,00
148ГП;;;Метотрексат. _Генетические маркеры повышенного риска развития побочных реакций при приеме метотрексата на фоне лечения ревматоидного артрита. Метотрексат: нарушение метаболизма фолиевой кислоты. Определение наличия полиморфизмов генов ферментов реакций фолатного цикла  (Methotrexatum. Genetic Markers of Increased Risk of Development of Adverse Reactions in Taking Methotrexate for Treatment of Rheumatoid Arthritis. Methotrexate Disrupts Metabolism of Folic Acid. Determining Presence of Polymorphisms of Genes of Enzymes of Folate Cycle Reactions, Genes MTHFR, MTRR, MTR);;Кровь;до 12 р.д.;2 590,00
7261C-CY;;;Нестероидные противовоспалительные препараты. Генетический маркер повышенного риска развития побочных реакций в форме желудочных кровотечений при приеме НПВП (ибупрофен, теноксикам, напроксен, но не диклофенак) по типу возникновения желудочных кровотечений, связанных с нарушением их метаболизма. Определение наличия полиморфизмов гена цитохрома CYP2C9 (Nonsteroidal Anti-Inflammatory Drugs. Genetic Marker of Increased Risk of Adverse Reactions in Form of Intestinal Bleeding in Taking NSAID (Ibuprofen, Tenoxicam, Naproxen, not Diclofenac) by Type of Gastro Bleeding Associated with Violation of their Metabolism. Detection of Polymorphisms of Cytochrome CYP2C9);;Кровь;до 13 р.д.;990,00
7261B-CY;;;Сульфонилмочевина и ее производные: _хлорпропамид, толазамид, глибенкламид и толбутамид. Генетический маркер риска развития нежелательных лекарственных реакций по типу гипогликемии при приеме пероральных сахароснижающих средств, связанных с нарушением их метаболизма. Определение наличия полиморфизмов гена цитохрома  CYP2C9 (Sulfonylurea and Derivatives: Chlorpropamide, Tolazamide, Glibenclamide and Tolbutamide. Genetic Marker of Risk of Adverse Drug Reactions by Type of Hypoglycemia in Taking Oral Hypoglycemic Agents, Associated with Violation of Metabolism. Detection of Polymorphisms of Cytochrome CYP2C9);;Кровь;до 13 р.д.;990,00
2447;;;Интерлейкин-28В (ИЛ-28В), генотипирование (исследование генетических маркеров, определяющих эффективность лечения хронического гепатита С интерфероном и рибавирином) (Interleukin 28 Beta IL28B, Genotyping (Study of Genetic Markers Determining Effectiveness of Treatment of Chronic Hepatitis C in Interferon and Ribavirin));;Кровь;до 10 р.д.;745,00
7259BETA;;;Бета-адреноблокаторы. Ген CYP2D6. Фармакогенетика (beta-Adrenergic Blockers. Gene CYP2D6);;Кровь;до 14 р.д.;5 190,00
7623;;;Генотипирование дигидропиримидин дегидрогеназы (DPYD) (Dihydropyrimidine dehydrogenase (DPYD));;Кровь;до 15 р.д.;3 690,00
7077;;;Молекулярно-генетическое исследование гена HLA-B57:01;;Кровь;до 9 р.д.;5 990,00
22.11. Система детоксикации ксенобиотиков и канцерогенов;;;;;;;
;;;;;;;
7259;;;Цитохром СYP2D6 (ген СYP2D6) (Cytochrome СYP2D6 (Gene СYP2D6));;Кровь;до 19 р.д.;5 190,00
7261CYI;;;Цитохром CYP2C9: полиморфизмы 430 С/Т (CYP2C9*2) и 1075 А/С (CYP2C9*3);;Кровь;до 13 р.д.;990,00
7622;;;Цитохром  P450 2C19. Генотипирование по маркеру CYP2C19 (Cytochrome  P450 2C19. Genotyping for the CYP2C19 marker);;Кровь;до 14 р.д.;3 090,00
22.12. Услуги врача-генетика;;;;;;;
;;;;;;;
1460ОР1;;;Описание результатов генетического  теста 1 категории сложности (№№ 7201БЗ, 7611БЗ, 7207БЗ, 125ГП/БЗ, 7691БЗ);;;до 8 р.д.;535,00
1461ОР2;;;Описание результатов генетического теста 2 категории сложности (№№ 118ГП/БЗ, 121ГП/БЗ,  123ГП/БЗ, 131ГП/БЗ, 141ГП/БЗ, 115ГП/БЗ, 124ГП/БЗ, 154ГП/БЗ, 155ГП/БЗ, 7252БЗ);;;до 8 р.д.;1 070,00
1462ОР3;;;Описание результатов генетического теста 3 категории сложности (№№ 122ГП/БЗ, 129ГП/БЗ, 120ГП/БЗ, 137ГП/БЗ, 138ГП/БЗ, 153ГП/БЗ, 110ГП/БЗ, 114ГП/БЗ, 140ГП/БЗ, 7661БЗ, 116HLA(7831), 7015HLA(7831));;;до 8 р.д.;2 140,00
1463ОР4;;;Описание результатов генетического теста 4 категории сложности (№№ 139ГПН/БЗ, 108ГП/БЗ, 19ГП/БЗ);;;до 8 р.д.;4 815,00
22.13. Определение пола плода;;;;;;;
;;;;;;;
3316;;;Определение пола плода. Выявление Y-хромосомы плода в крови матери (Y-chromosome of the fetus in the mother's blood);;Плазма крови;до 8 р.д.;4 400,00
22.14. Аутоиммунные заболевания;;;;;;;
;;;;;;;
77802;;;Псориаз, типирование  HLA-Cw6;;Кровь;до 18 р.д.;2 590,00
23. НАСЛЕДСТВЕННЫЕ МОНОГЕННЫЕ ЗАБОЛЕВАНИЯ И СОСТОЯНИЯ;;;;;;;
;;;;;;;
23.1. Наследственные моногенные заболевания и состояния;;;;;;;
;;;;;;;
7803ABCA;;;Абиотрофия сетчатки, тип Франческетти (гены ABCA4, PDE6H, RPE65, GUCY2D, CEP290, CNGA3, CRB1, CNGB3);;Кровь;до 18 р.д.;11 390,00
7624SLC;;;Акродерматит энтеропатический. Поиск мутаций в гене SLC39A4, м. (Acrodermatitis Enteropathica, Gene SLC39A4, Mut.);;Кровь;до 25 р.д.;27 190,00
7804TYR;;;Альбинизм глазокожный тип 1А. Поиск мутаций в гене TYR, м. (Albinism Oculocutaneous Type IA, Gene TYR, Mut.);;Кровь;до 25 р.д.;19 690,00
7881RPS;;;Анемия Даймонда-Блекфена. Поиск мутаций в гене RPS19, м. (Diamond-Blackfan Anemia 1, DBA1, Gene RPS19, Mut.);;Кровь;до 25 р.д.;19 690,00
7107;;;Артрогрипоз дистальный (синдром Фримена-Шелдона). Поиск частых мутаций в гене MYH3, ч. м. (Arthrogryposis Distal Type 2A, Gene MYH3, Freq. Mut.);;Кровь;до 25 р.д.;9 990,00
7905FRDA;;;Атаксия Фридрейха. Поиск мутаций в гене FXN, м. (Friedrich Ataxia, Gene FXN, Mut.);;Кровь;до 25 р.д.;19 690,00
7808FRDAI;;;Атаксия Фридрейха. Поиск частых мутаций в гене FXN, ч. м. (Friedrich Ataxia, Gene FXN, Freq. Mut.);;Кровь;до 18 р.д.;4 790,00
7108;;;Ателостеогенез (дисплазия де ля Шапеля). Поиск мутаций в гене SLC26A2, м. (Atelosteogenesis II, De la Chapelle Dysplasia, Gene SLC26A2, Mut.);;Кровь;до 25 р.д.;21 590,00
7610ДНКI;;;Диагностика атрофии зрительного нерва Лебера, ч. м. митохондриальной и ядерной ДНК (Leber Hereditary Optic Neuropathy, detection of frequent mutations of mitochondrial and nuclear DNA);;Кровь;до 14 р.д.;5 090,00
7109LEI;;;Атрофия зрительного нерва Лебера. Поиск частых мутаций в митохондриальной ДНК, 12 ч. м. (Leber Hereditary Optic Neuropathy, LHON, Mitochondrial DNA, 12 Freq. Mut.);;Кровь;до 25 р.д.;15 190,00
7706TNFRSF;;;Аутоиммунный лимфопролиферативный синдром. Поиск мутаций в гене TNFRSF6, м. (Autoimmune Lymphoproliferative Syndrome, ALPS, Gene TNFRSF6, Mut.);;Кровь;до 25 р.д.;27 190,00
7705TNFRS;;;Аутоиммунный лимфопролиферативный синдром. Поиск мутаций в «горячих» участках гена TNFRSF6, «горяч.» уч. м. (Autoimmune Lymphoproliferative Syndrome, ALPS, Gene TNFRSF6, Hot-Point Mut.);;Кровь;до 19 р.д.;7 590,00
7770GRN;;;Афазия первичная прогрессирующая. Поиск мутаций в гене GRN, м. (Aphasia Primary Progressive, Gene GRN, Mut.);;Кровь;до 25 р.д.;21 590,00
7809FGFR3I;;;Ахондроплазия. Поиск частых мутаций в гене FGFR3, ч. м. (Achondroplasia, Gene FGFR3, Freq. Mut.);;Кровь;до 22 р.д.;12 490,00
77710;;;Боковой амиотрофический склероз (БАС), SOD1, м.;;Кровь;до 14 р.д.;5 690,00
77706;;;Боковой амиотрофический склероз, C9orf72, ч.м.;;Кровь;до 14 р.д.;3 590,00
7709BEST;;;Болезнь Беста. Поиск всех известных мутаций в гене BEST1, м. (Best Vitelliform Macular Dystrophy, All Known Mutations, Gene BEST1, Mut.);;Кровь;до 22 р.д.;33 890,00
77800;;;Болезнь Бехчета, типирование  HLA B51;;Кровь;до 18 р.д.;2 590,00
7810ATP7BI;;;Болезнь Вильсона-Коновалова. Поиск частых мутаций в гене ATP7B, ч. м. (Wilson Disease, Gene ATP7B, Freq. Mut.);;Кровь;до 18 р.д.;4 090,00
7069;;;Полноэкзомное секвенирование - поиск предположительно наследственного заболевания с интерпретацией (Whole Exome Sequencing);;Кровь;до 38 р.д.;72 140,00
7812PANK2;;;Болезнь Галлервордена-Шпатца. Поиск частых мутаций в гене PANK2, ч. м. (Neurodegeneration With Brain Iron Accumulation 1, Gene PANK2, Freq. Mut.);;Кровь;до 25 р.д.;7 590,00
7813РRNP;;;Болезнь Герстманна-Штреусслера-Шейнкера. Поиск мутаций в гене PRNP, м. (Gerstmann-Straussler Disease, Gene PRNP, Mut.);;Кровь;до 25 р.д.;14 790,00
7775PTEN;;;Болезнь Коудена. Поиск мутаций в гене PTEN, м. (Cowden Syndrome 1, Gene PTEN, Mut.);;Кровь;до 25 р.д.;30 590,00
7814PRNP;;;Болезнь Крейтцфельдта-Якоба. Поиск мутаций в гене PRNP, м. (Creutzfeldt-Jakob Disease, Gene PRNP, Mut.);;Кровь;до 25 р.д.;14 790,00
7776PTEN;;;Болезнь Лермитт-Дуклос. Поиск мутаций в гене PTEN, м. (Lhermitte-Duclos Syndrome, Gene PTEN, Mut.);;Кровь;до 25 р.д.;30 590,00
7816NDP;;;Болезнь Норри. Поиск мутаций в гене NDP, м. (Norrie Disease, Gene NDP, Mut.);;Кровь;до 25 р.д.;11 390,00
77701;;;Болезнь Паркинсона, комплексная диагностика,  ч.м.;;Кровь;до 22 р.д.;5 890,00
7818CSTB;;;Болезнь Унферрихта-Лундборга. Поиск мутаций в гене CSTB, м. (Progressive Myoclonic Epilepsy 1A Unverricht and Lundborg, Gene CSTB, Mut.);;Кровь;до 25 р.д.;14 790,00
7817CSTB;;;Болезнь Унферрихта-Лундборга. Поиск частых мутаций в гене CSTB, ч. м. (Progressive Myoclonic Epilepsy 1A Unverricht and Lundborg, Gene CSTB, Freq. Mut.);;Кровь;до 18 р.д.;5 490,00
77715;;;Болезнь Фабри, GLA, м.;;Кровь;до 14 р.д.;7 790,00
7819ABCA4;;;Болезнь Штаргардта (гены ABCA4, PDE6H, RPE65, GUCY2D, CEP290, CNGA3, CRB1, CNGB3);;Кровь;до 18 р.д.;11 390,00
7820ROR2;;;Брахидактилия тип B1. Поиск мутаций в гене ROR2, м. (Brachydactyly Type B1, Gene ROR2, Mut.);;Кровь;до 25 р.д.;14 790,00
7992NTR;;;Врожденная нечувствительность к боли с ангидрозом. Поиск мутаций в гене NTRK1, м. (Congenital Insensitivity To Pain With Anhidrosis, CIPA, Gene NTRK1, Mut.);;Кровь;до 34 р.д.;40 790,00
7711ADAMTS;;;Гелеофизическая дисплазия. Поиск мутаций в гене ADAMTSL2, м. (Geleophysic Dysplasia 1, Gene ADAMTSL2, Mut.);;Кровь;до 25 р.д.;60 690,00
7822В;;;Гемофилия. Поиск мутаций в гене фактора IX при гемофилии B, м. (Hemophilia B, Gene Factor IX, Mut.);;Кровь;до 25 р.д.;24 990,00
7908DIA1;;;Метгемоглобинемия, CYB5R3 м. (Methemoglobinemia, Gene CYB5R3, Mut.);;Кровь;до 25 р.д.;27 190,00
77707;;;Гентингтоноподобное заболевание, тип 2, JPH3, ч.м.;;Кровь;до 18 р.д.;2 390,00
77709;;;Гентингтоноподобное заболевание, тип 4 TBP, ч.м.;;Кровь;до 18 р.д.;2 390,00
77702;;;Гентингтоноподобные заболевания, комплексная диагностика, ч.м.;;Кровь;до 18 р.д.;3 890,00
7989MVK;;;Гипер-IgD синдром. Поиск мутаций в «горячих» участках гена MVK, «горяч.» уч. м. (Hyper-IgD Syndrome, Gene MVK, Hot-Point Mut.);;Кровь;до 14 р.д.;5 590,00
7778MVK;;;Гипер-IgD синдром. Поиск мутаций в гене CD40LG, м. (Hyper-IgD Syndrome, Gene CD40LG, Mut.);;Кровь;до 25 р.д.;33 890,00
7823CD;;;Гипер-IgM синдром. Поиск мутаций в гене CD40LG, м. (Hyper-IgM Syndrome, Gene CD40LG, Mut.);;Кровь;до 25 р.д.;19 690,00
